Soil Type,Nitrogen,Phosphorus,Potassium,Soil Moisture,Humidity,Temparature,Crop Type,Fertilizer Name
Red,805,60,125,70,70,30,Grapes,Hydrated Lime
Red,90,60,125,70,70,30,Grapes,Hydrated Lime
Red,95,60,125,70,70,30,Grapes,Hydrated Lime
Red,100,60,125,70,70,30,Grapes,Hydrated Lime
Red,80,40,135,70.5,80,20,Grapes,Ferrous Sulphate
Red,805,40,135,70.5,80,20,Grapes,Ferrous Sulphate
Red,90,40,135,70.5,80,20,Grapes,Ferrous Sulphate
Red,95,40,135,70.5,80,20,Grapes,Ferrous Sulphate
Red,100,40,135,70.5,80,20,Grapes,Ferrous Sulphate
Red,80,45,14,60,70,25,Grapes,Ferrous Sulphate
Red,805,45,14,60,70,25,Grapes,Ferrous Sulphate
Red,90,45,14,60,70,25,Grapes,Ferrous Sulphate
Red,95,45,14,60,70,25,Grapes,Ferrous Sulphate
Red,100,45,14,60,70,25,Grapes,Ferrous Sulphate
Red,80,50,120,60.5,80,30,Grapes,Ferrous Sulphate
Red,805,50,120,60.5,80,30,Grapes,Ferrous Sulphate
Red,90,50,120,60.5,80,30,Grapes,Ferrous Sulphate
Red,95,50,120,60.5,80,30,Grapes,Ferrous Sulphate
Red,100,50,120,60.5,80,30,Grapes,Ferrous Sulphate
Red,80,55,125,70,70,20,Grapes,Ferrous Sulphate
Red,805,55,125,70,70,20,Grapes,Ferrous Sulphate
Red,90,55,125,70,70,20,Grapes,Ferrous Sulphate
Red,95,55,125,70,70,20,Grapes,Ferrous Sulphate
Red,100,55,125,70,70,20,Grapes,Ferrous Sulphate
Red,80,60,13,70.5,80,25,Grapes,Ferrous Sulphate
Red,805,60,13,70.5,80,25,Grapes,Ferrous Sulphate
Red,90,60,13,70.5,80,25,Grapes,Ferrous Sulphate
Red,95,60,13,70.5,80,25,Grapes,Ferrous Sulphate
Red,100,60,13,70.5,80,25,Grapes,Ferrous Sulphate
Red,80,40,14,60,70,30,Grapes,10:10:10 NPK
Red,805,40,14,60,70,30,Grapes,10:10:10 NPK
Red,90,40,14,60,70,30,Grapes,10:10:10 NPK
Red,95,40,14,60,70,30,Grapes,10:10:10 NPK
Red,100,40,14,60,70,30,Grapes,10:10:10 NPK
Red,80,45,120,60.5,80,20,Grapes,10:10:10 NPK
Red,805,45,120,60.5,80,20,Grapes,10:10:10 NPK
Red,90,45,120,60.5,80,20,Grapes,10:10:10 NPK
Red,95,45,120,60.5,80,20,Grapes,10:10:10 NPK
Red,100,45,120,60.5,80,20,Grapes,10:10:10 NPK
Red,80,50,125,70,70,25,Grapes,10:10:10 NPK
Red,805,50,125,70,70,25,Grapes,10:10:10 NPK
Red,90,50,125,70,70,25,Grapes,10:10:10 NPK
Red,95,50,125,70,70,25,Grapes,10:10:10 NPK
Red,100,50,125,70,70,25,Grapes,10:10:10 NPK
Red,80,55,13,70.5,80,30,Grapes,10:10:10 NPK
Red,805,55,13,70.5,80,30,Grapes,10:10:10 NPK
Red,90,55,13,70.5,80,30,Grapes,10:10:10 NPK
Red,95,55,13,70.5,80,30,Grapes,10:10:10 NPK
Red,100,55,13,70.5,80,30,Grapes,10:10:10 NPK
Red,80,60,135,60,70,20,Grapes,10:10:10 NPK
Red,805,60,135,60,70,20,Grapes,10:10:10 NPK
Red,90,60,135,60,70,20,Grapes,10:10:10 NPK
Red,95,60,135,60,70,20,Grapes,10:10:10 NPK
Red,100,60,135,60,70,20,Grapes,10:10:10 NPK
Black,120,60,40,55,50,20,Maize,MOP
Black,125,60,40,55,50,20,Maize,MOP
Black,13,60,40,55,50,20,Maize,MOP
Black,135,60,40,55,50,20,Maize,MOP
Black,14,60,40,55,50,20,Maize,MOP
Black,145,60,40,55,50,20,Maize,MOP
Black,15,60,40,55,50,20,Maize,MOP
Black,120,65,45,60,60,25,Maize,MOP
Black,125,65,45,60,60,25,Maize,MOP
Black,13,65,45,60,60,25,Maize,MOP
Black,135,65,45,60,60,25,Maize,MOP
Black,14,65,45,60,60,25,Maize,MOP
Black,145,65,45,60,60,25,Maize,MOP
Black,15,65,45,60,60,25,Maize,MOP
Black,120,70,50,60.5,50,30,Maize,MOP
Black,125,70,50,60.5,50,30,Maize,MOP
Black,13,70,50,60.5,50,30,Maize,MOP
Black,135,70,50,60.5,50,30,Maize,MOP
Black,14,70,50,60.5,50,30,Maize,MOP
Black,145,70,50,60.5,50,30,Maize,MOP
Black,15,70,50,60.5,50,30,Maize,MOP
Black,120,75,55,70,60,20,Maize,MOP
Black,125,75,55,70,60,20,Maize,MOP
Black,13,75,55,70,60,20,Maize,MOP
Black,135,75,55,70,60,20,Maize,MOP
Black,14,75,55,70,60,20,Maize,MOP
Black,145,75,55,70,60,20,Maize,MOP
Black,15,75,55,70,60,20,Maize,MOP
Black,120,80,60,70.5,50,25,Maize,MOP
Black,125,80,60,70.5,50,25,Maize,MOP
Black,13,80,60,70.5,50,25,Maize,MOP
Black,135,80,60,70.5,50,25,Maize,MOP
Black,14,80,60,70.5,50,25,Maize,MOP
Black,145,80,60,70.5,50,25,Maize,MOP
Black,15,80,60,70.5,50,25,Maize,MOP
Black,120,60,45,55,60,30,Maize,SSP
Black,125,60,45,55,60,30,Maize,SSP
Black,13,60,45,55,60,30,Maize,SSP
Black,135,60,45,55,60,30,Maize,SSP
Black,14,60,45,55,60,30,Maize,SSP
Black,145,60,45,55,60,30,Maize,SSP
Black,15,60,45,55,60,30,Maize,SSP
Black,120,65,50,60,50,20,Maize,SSP
Black,125,65,50,60,50,20,Maize,SSP
Black,13,65,50,60,50,20,Maize,SSP
Black,135,65,50,60,50,20,Maize,SSP
Black,14,65,50,60,50,20,Maize,SSP
Black,145,65,50,60,50,20,Maize,SSP
Black,15,65,50,60,50,20,Maize,SSP
Black,120,70,55,60.5,60,25,Maize,SSP
Black,125,70,55,60.5,60,25,Maize,SSP
Black,13,70,55,60.5,60,25,Maize,SSP
Black,135,70,55,60.5,60,25,Maize,SSP
Black,14,70,55,60.5,60,25,Maize,SSP
Black,145,70,55,60.5,60,25,Maize,SSP
Black,15,70,55,60.5,60,25,Maize,SSP
Black,120,75,60,70,50,30,Maize,SSP
Black,125,75,60,70,50,30,Maize,SSP
Black,13,75,60,70,50,30,Maize,SSP
Black,135,75,60,70,50,30,Maize,SSP
Black,14,75,60,70,50,30,Maize,SSP
Black,145,75,60,70,50,30,Maize,SSP
Black,15,75,60,70,50,30,Maize,SSP
Black,120,80,40,70.5,60,20,Maize,SSP
Black,125,80,40,70.5,60,20,Maize,SSP
Black,13,80,40,70.5,60,20,Maize,SSP
Black,135,80,40,70.5,60,20,Maize,SSP
Black,14,80,40,70.5,60,20,Maize,SSP
Black,145,80,40,70.5,60,20,Maize,SSP
Black,15,80,40,70.5,60,20,Maize,SSP
Black,120,60,50,55,50,25,Maize,Urea
Black,125,60,50,55,50,25,Maize,Urea
Black,13,60,50,55,50,25,Maize,Urea
Black,135,60,50,55,50,25,Maize,Urea
Black,14,60,50,55,50,25,Maize,Urea
Black,145,60,50,55,50,25,Maize,Urea
Black,15,60,50,55,50,25,Maize,Urea
Black,120,65,55,60,60,30,Maize,Urea
Black,125,65,55,60,60,30,Maize,Urea
Black,13,65,55,60,60,30,Maize,Urea
Black,135,65,55,60,60,30,Maize,Urea
Black,14,65,55,60,60,30,Maize,Urea
Black,145,65,55,60,60,30,Maize,Urea
Black,15,65,55,60,60,30,Maize,Urea
Black,120,70,60,60.5,50,20,Maize,Urea
Black,125,70,60,60.5,50,20,Maize,Urea
Black,13,70,60,60.5,50,20,Maize,Urea
Black,135,70,60,60.5,50,20,Maize,Urea
Black,14,70,60,60.5,50,20,Maize,Urea
Black,145,70,60,60.5,50,20,Maize,Urea
Black,15,70,60,60.5,50,20,Maize,Urea
Black,120,75,40,70,60,25,Maize,Urea
Black,125,75,40,70,60,25,Maize,Urea
Black,13,75,40,70,60,25,Maize,Urea
Black,135,75,40,70,60,25,Maize,Urea
Black,14,75,40,70,60,25,Maize,Urea
Black,145,75,40,70,60,25,Maize,Urea
Black,15,75,40,70,60,25,Maize,Urea
Black,120,80,45,70.5,50,30,Maize,Urea
Black,125,80,45,70.5,50,30,Maize,Urea
Black,13,80,45,70.5,50,30,Maize,Urea
Black,135,80,45,70.5,50,30,Maize,Urea
Black,14,80,45,70.5,50,30,Maize,Urea
Black,145,80,45,70.5,50,30,Maize,Urea
Black,15,80,45,70.5,50,30,Maize,Urea
Black,120,60,55,55,60,20,Maize,MOP
Black,125,60,55,55,60,20,Maize,MOP
Black,13,60,55,55,60,20,Maize,MOP
Black,135,60,55,55,60,20,Maize,MOP
Black,14,60,55,55,60,20,Maize,MOP
Black,145,60,55,55,60,20,Maize,MOP
Black,15,60,55,55,60,20,Maize,MOP
Black,120,65,60,60,50,25,Maize,MOP
Black,125,65,60,60,50,25,Maize,MOP
Black,13,65,60,60,50,25,Maize,MOP
Black,135,65,60,60,50,25,Maize,MOP
Black,14,65,60,60,50,25,Maize,MOP
Black,145,65,60,60,50,25,Maize,MOP
Black,15,65,60,60,50,25,Maize,MOP
Black,120,70,40,60.5,60,30,Maize,MOP
Black,125,70,40,60.5,60,30,Maize,MOP
Black,13,70,40,60.5,60,30,Maize,MOP
Black,135,70,40,60.5,60,30,Maize,MOP
Black,14,70,40,60.5,60,30,Maize,MOP
Black,145,70,40,60.5,60,30,Maize,MOP
Black,15,70,40,60.5,60,30,Maize,MOP
Black,120,75,45,70,50,20,Maize,MOP
Black,125,75,45,70,50,20,Maize,MOP
Black,13,75,45,70,50,20,Maize,MOP
Black,135,75,45,70,50,20,Maize,MOP
Black,14,75,45,70,50,20,Maize,MOP
Black,145,75,45,70,50,20,Maize,MOP
Black,15,75,45,70,50,20,Maize,MOP
Black,120,80,50,70.5,60,25,Maize,MOP
Black,125,80,50,70.5,60,25,Maize,MOP
Black,13,80,50,70.5,60,25,Maize,MOP
Black,135,80,50,70.5,60,25,Maize,MOP
Black,14,80,50,70.5,60,25,Maize,MOP
Black,145,80,50,70.5,60,25,Maize,MOP
Black,15,80,50,70.5,60,25,Maize,MOP
Black,120,60,60,55,50,30,Maize,SSP
Black,125,60,60,55,50,30,Maize,SSP
Black,13,60,60,55,50,30,Maize,SSP
Black,135,60,60,55,50,30,Maize,SSP
Black,14,60,60,55,50,30,Maize,SSP
Black,145,60,60,55,50,30,Maize,SSP
Black,15,60,60,55,50,30,Maize,SSP
Black,120,65,40,60,60,20,Maize,SSP
Black,125,65,40,60,60,20,Maize,SSP
Black,13,65,40,60,60,20,Maize,SSP
Black,135,65,40,60,60,20,Maize,SSP
Black,14,65,40,60,60,20,Maize,SSP
Black,145,65,40,60,60,20,Maize,SSP
Black,15,65,40,60,60,20,Maize,SSP
Black,120,70,45,60.5,50,25,Maize,SSP
Black,125,70,45,60.5,50,25,Maize,SSP
Black,13,70,45,60.5,50,25,Maize,SSP
Black,135,70,45,60.5,50,25,Maize,SSP
Black,14,70,45,60.5,50,25,Maize,SSP
Black,145,70,45,60.5,50,25,Maize,SSP
Black,15,70,45,60.5,50,25,Maize,SSP
Black,120,75,50,70,60,30,Maize,SSP
Black,125,75,50,70,60,30,Maize,SSP
Black,13,75,50,70,60,30,Maize,SSP
Black,135,75,50,70,60,30,Maize,SSP
Black,14,75,50,70,60,30,Maize,SSP
Black,145,75,50,70,60,30,Maize,SSP
Black,15,75,50,70,60,30,Maize,SSP
Black,120,80,55,70.5,50,20,Maize,SSP
Black,125,80,30,70.5,50,20,Maize,SSP
Black,13,80,30,70.5,50,20,Maize,SSP
Black,135,80,30,70.5,50,20,Maize,SSP
Black,14,80,40,70.5,50,20,Maize,SSP
Black,145,80,40,70.5,50,20,Maize,SSP
Black,15,80,40,70.5,50,20,Maize,SSP
Black,100,40,40,60,80,15,Wheat,19:19:19 NPK
Black,105,40,40,60,80,15,Wheat,19:19:19 NPK
Black,100,40,40,60,80,15,Wheat,19:19:19 NPK
Black,115,40,40,60,80,15,Wheat,19:19:19 NPK
Black,120,40,40,60,80,15,Wheat,19:19:19 NPK
Black,100,45,45,60.5,90,20,Wheat,19:19:19 NPK
Black,105,45,45,60.5,90,20,Wheat,19:19:19 NPK
Black,100,45,45,60.5,90,20,Wheat,19:19:19 NPK
Black,115,45,45,60.5,90,20,Wheat,19:19:19 NPK
Black,120,45,45,60.5,90,20,Wheat,19:19:19 NPK
Black,100,50,50,70,80,25,Wheat,19:19:19 NPK
Black,105,50,50,70,80,25,Wheat,19:19:19 NPK
Black,100,50,50,70,80,25,Wheat,19:19:19 NPK
Black,115,50,50,70,80,25,Wheat,19:19:19 NPK
Black,120,50,50,70,80,25,Wheat,19:19:19 NPK
Black,100,55,55,70.5,90,15,Wheat,19:19:19 NPK
Black,105,55,55,70.5,90,15,Wheat,19:19:19 NPK
Black,100,55,55,70.5,90,15,Wheat,19:19:19 NPK
Black,115,55,55,70.5,90,15,Wheat,19:19:19 NPK
Black,120,55,55,70.5,90,15,Wheat,19:19:19 NPK
Black,100,60,60,60,80,20,Wheat,19:19:19 NPK
Black,105,60,60,60,80,20,Wheat,19:19:19 NPK
Black,100,60,60,60,80,20,Wheat,19:19:19 NPK
Black,115,60,60,60,80,20,Wheat,19:19:19 NPK
Black,120,60,60,60,80,20,Wheat,19:19:19 NPK
Black,100,40,45,60.5,90,25,Wheat,Urea
Black,105,40,45,60.5,90,25,Wheat,Urea
Black,100,40,45,60.5,90,25,Wheat,Urea
Black,115,40,45,60.5,90,25,Wheat,Urea
Black,120,40,45,60.5,90,25,Wheat,Urea
Black,100,45,50,70,80,15,Wheat,Urea
Black,105,45,50,70,80,15,Wheat,Urea
Black,100,45,50,70,80,15,Wheat,Urea
Black,115,45,50,70,80,15,Wheat,Urea
Black,120,45,50,70,80,15,Wheat,Urea
Black,100,50,55,70.5,90,20,Wheat,Urea
Black,105,50,55,70.5,90,20,Wheat,Urea
Black,100,50,55,70.5,90,20,Wheat,Urea
Black,115,50,55,70.5,90,20,Wheat,Urea
Black,120,50,55,70.5,90,20,Wheat,Urea
Black,100,55,60,60,80,25,Wheat,Urea
Black,105,55,60,60,80,25,Wheat,Urea
Black,100,55,60,60,80,25,Wheat,Urea
Black,115,55,60,60,80,25,Wheat,Urea
Black,120,55,60,60,80,25,Wheat,Urea
Black,100,60,40,60.5,90,15,Wheat,Urea
Black,105,60,40,60.5,90,15,Wheat,Urea
Black,100,60,40,60.5,90,15,Wheat,Urea
Black,115,60,40,60.5,90,15,Wheat,Urea
Black,120,60,40,60.5,90,15,Wheat,Urea
Black,100,40,50,70,80,15,Wheat,19:19:19 NPK
Black,105,40,50,70,80,15,Wheat,19:19:19 NPK
Black,100,40,50,70,80,15,Wheat,19:19:19 NPK
Black,115,40,50,70,80,15,Wheat,19:19:19 NPK
Black,120,40,50,70,80,15,Wheat,19:19:19 NPK
Black,100,45,55,70.5,90,20,Wheat,19:19:19 NPK
Black,105,45,55,70.5,90,20,Wheat,19:19:19 NPK
Black,100,45,55,70.5,90,20,Wheat,19:19:19 NPK
Black,115,45,55,70.5,90,20,Wheat,19:19:19 NPK
Black,120,45,55,70.5,90,20,Wheat,19:19:19 NPK
Black,100,50,60,60,80,25,Wheat,19:19:19 NPK
Black,105,50,60,60,80,25,Wheat,19:19:19 NPK
Black,100,50,60,60,80,25,Wheat,19:19:19 NPK
Black,115,50,60,60,80,25,Wheat,19:19:19 NPK
Black,120,50,60,60,80,25,Wheat,19:19:19 NPK
Black,100,55,40,60.5,90,15,Wheat,19:19:19 NPK
Black,105,55,40,60.5,90,15,Wheat,19:19:19 NPK
Black,100,55,40,60.5,90,15,Wheat,19:19:19 NPK
Black,115,55,40,60.5,90,15,Wheat,19:19:19 NPK
Black,120,55,40,60.5,90,15,Wheat,19:19:19 NPK
Black,100,60,45,70,80,20,Wheat,19:19:19 NPK
Black,105,60,45,70,80,20,Wheat,19:19:19 NPK
Black,100,60,45,70,80,20,Wheat,19:19:19 NPK
Black,115,60,45,70,80,20,Wheat,19:19:19 NPK
Black,120,60,45,70,80,20,Wheat,19:19:19 NPK
Black,100,40,55,70.5,90,25,Wheat,Urea
Black,105,40,55,70.5,90,25,Wheat,Urea
Black,100,40,55,70.5,90,25,Wheat,Urea
Black,115,40,55,70.5,90,25,Wheat,Urea
Black,120,40,55,70.5,90,25,Wheat,Urea
Black,100,45,60,60,80,15,Wheat,Urea
Black,105,45,60,60,80,15,Wheat,Urea
Black,100,45,60,60,80,15,Wheat,Urea
Black,115,45,60,60,80,15,Wheat,Urea
Black,120,45,60,60,80,15,Wheat,Urea
Black,100,50,40,60.5,90,20,Wheat,Urea
Black,105,50,40,60.5,90,20,Wheat,Urea
Black,100,50,40,60.5,90,20,Wheat,Urea
Black,115,50,40,60.5,90,20,Wheat,Urea
Black,120,50,40,60.5,90,20,Wheat,Urea
Black,100,55,45,70,80,25,Wheat,Urea
Black,105,55,45,70,80,25,Wheat,Urea
Black,100,55,45,70,80,25,Wheat,Urea
Black,115,55,45,70,80,25,Wheat,Urea
Black,120,55,45,70,80,25,Wheat,Urea
Black,100,60,50,70.5,90,15,Wheat,Urea
Black,105,60,50,70.5,90,15,Wheat,Urea
Black,100,60,50,70.5,90,15,Wheat,Urea
Black,115,60,50,70.5,90,15,Wheat,Urea
Black,120,60,50,70.5,90,15,Wheat,Urea
Black,100,40,60,60,80,15,Wheat,19:19:19 NPK
Black,105,40,60,60,80,15,Wheat,19:19:19 NPK
Black,100,40,60,60,80,15,Wheat,19:19:19 NPK
Black,115,40,60,60,80,15,Wheat,19:19:19 NPK
Black,120,40,60,60,80,15,Wheat,19:19:19 NPK
Black,100,45,40,60.5,90,20,Wheat,19:19:19 NPK
Black,105,45,40,60.5,90,20,Wheat,19:19:19 NPK
Black,100,45,40,60.5,90,20,Wheat,19:19:19 NPK
Black,115,45,40,60.5,90,20,Wheat,19:19:19 NPK
Black,120,45,40,60.5,90,20,Wheat,19:19:19 NPK
Black,100,50,45,70,80,25,Wheat,19:19:19 NPK
Black,105,50,45,70,80,25,Wheat,19:19:19 NPK
Black,100,50,45,70,80,25,Wheat,19:19:19 NPK
Black,115,50,45,70,80,25,Wheat,19:19:19 NPK
Black,120,50,45,70,80,25,Wheat,19:19:19 NPK
Black,100,55,50,70.5,90,15,Wheat,19:19:19 NPK
Black,105,55,50,70.5,90,15,Wheat,19:19:19 NPK
Black,100,55,50,70.5,90,15,Wheat,19:19:19 NPK
Black,115,55,50,70.5,90,15,Wheat,19:19:19 NPK
Black,120,55,50,70.5,90,15,Wheat,19:19:19 NPK
Black,100,60,55,60,80,20,Wheat,19:19:19 NPK
Black,105,60,55,60,80,20,Wheat,19:19:19 NPK
Black,100,60,55,60,80,20,Wheat,19:19:19 NPK
Black,115,60,55,60,80,20,Wheat,19:19:19 NPK
Black,120,60,55,60,80,20,Wheat,19:19:19 NPK
Red,60,40,40,60,80,25,Jowar,10:26:26 NPK
Red,65,40,40,60,80,25,Jowar,10:26:26 NPK
Red,70,40,40,60,80,25,Jowar,10:26:26 NPK
Red,75,40,40,60,80,25,Jowar,10:26:26 NPK
Red,80,40,40,60,80,25,Jowar,10:26:26 NPK
Red,60,45,45,60.5,90,30,Jowar,10:26:26 NPK
Red,65,45,45,60.5,90,30,Jowar,10:26:26 NPK
Red,70,45,45,60.5,90,30,Jowar,10:26:26 NPK
Red,75,45,45,60.5,90,30,Jowar,10:26:26 NPK
Red,80,45,45,60.5,90,30,Jowar,10:26:26 NPK
Red,60,50,50,70,80,25,Jowar,10:26:26 NPK
Red,65,50,50,70,80,25,Jowar,10:26:26 NPK
Red,70,50,50,70,80,25,Jowar,10:26:26 NPK
Red,75,50,50,70,80,25,Jowar,10:26:26 NPK
Red,80,50,50,70,80,25,Jowar,10:26:26 NPK
Red,60,55,55,70.5,90,30,Jowar,10:26:26 NPK
Red,65,55,55,70.5,90,30,Jowar,10:26:26 NPK
Red,70,55,55,70.5,90,30,Jowar,10:26:26 NPK
Red,75,55,55,70.5,90,30,Jowar,10:26:26 NPK
Red,80,55,55,70.5,90,30,Jowar,10:26:26 NPK
Red,60,60,60,60,80,25,Jowar,10:26:26 NPK
Red,65,60,60,60,80,25,Jowar,10:26:26 NPK
Red,70,60,60,60,80,25,Jowar,10:26:26 NPK
Red,75,60,60,60,80,25,Jowar,10:26:26 NPK
Red,80,60,60,60,80,25,Jowar,10:26:26 NPK
Red,60,40,45,60.5,90,30,Jowar,Urea
Red,65,40,45,60.5,90,30,Jowar,Urea
Red,70,40,45,60.5,90,30,Jowar,Urea
Red,75,40,45,60.5,90,30,Jowar,Urea
Red,80,40,45,60.5,90,30,Jowar,Urea
Red,60,45,50,70,80,25,Jowar,Urea
Red,65,45,50,70,80,25,Jowar,Urea
Red,70,45,50,70,80,25,Jowar,Urea
Red,75,45,50,70,80,25,Jowar,Urea
Red,80,45,50,70,80,25,Jowar,Urea
Red,60,50,55,70.5,90,30,Jowar,Urea
Red,65,50,55,70.5,90,30,Jowar,Urea
Red,70,50,55,70.5,90,30,Jowar,Urea
Red,75,50,55,70.5,90,30,Jowar,Urea
Red,80,50,55,70.5,90,30,Jowar,Urea
Red,60,55,60,60,80,25,Jowar,Urea
Red,65,55,60,60,80,25,Jowar,Urea
Red,70,55,60,60,80,25,Jowar,Urea
Red,75,55,60,60,80,25,Jowar,Urea
Red,80,55,60,60,80,25,Jowar,Urea
Red,60,60,40,60.5,90,30,Jowar,Urea
Red,65,60,40,60.5,90,30,Jowar,Urea
Red,70,60,40,60.5,90,30,Jowar,Urea
Red,75,60,40,60.5,90,30,Jowar,Urea
Red,80,60,40,60.5,90,30,Jowar,Urea
Red,60,40,50,70,80,25,Jowar,SSP
Red,65,40,50,70,80,25,Jowar,SSP
Red,70,40,50,70,80,25,Jowar,SSP
Red,75,40,50,70,80,25,Jowar,SSP
Red,80,40,50,70,80,25,Jowar,SSP
Red,60,45,55,70.5,90,30,Jowar,SSP
Red,65,45,55,70.5,90,30,Jowar,SSP
Red,70,45,55,70.5,90,30,Jowar,SSP
Red,75,45,55,70.5,90,30,Jowar,SSP
Red,80,45,55,70.5,90,30,Jowar,SSP
Red,60,50,60,60,80,25,Jowar,SSP
Red,65,50,60,60,80,25,Jowar,SSP
Red,70,50,60,60,80,25,Jowar,SSP
Red,75,50,60,60,80,25,Jowar,SSP
Red,80,50,60,60,80,25,Jowar,SSP
Red,60,55,40,60.5,90,30,Jowar,SSP
Red,65,55,40,60.5,90,30,Jowar,SSP
Red,70,55,40,60.5,90,30,Jowar,SSP
Red,75,55,40,60.5,90,30,Jowar,SSP
Red,80,55,40,60.5,90,30,Jowar,SSP
Red,60,60,45,70,80,25,Jowar,SSP
Red,65,60,45,70,80,25,Jowar,SSP
Red,70,60,45,70,80,25,Jowar,SSP
Red,75,60,45,70,80,25,Jowar,SSP
Red,80,60,45,70,80,25,Jowar,SSP
Red,60,40,55,70.5,90,30,Jowar,10:26:26 NPK
Red,65,40,55,70.5,90,30,Jowar,10:26:26 NPK
Red,70,40,55,70.5,90,30,Jowar,10:26:26 NPK
Red,75,40,55,70.5,90,30,Jowar,10:26:26 NPK
Red,80,40,55,70.5,90,30,Jowar,10:26:26 NPK
Red,60,45,60,60,80,25,Jowar,10:26:26 NPK
Red,65,45,60,60,80,25,Jowar,10:26:26 NPK
Red,70,45,60,60,80,25,Jowar,10:26:26 NPK
Red,75,45,60,60,80,25,Jowar,10:26:26 NPK
Red,80,45,60,60,80,25,Jowar,10:26:26 NPK
Red,60,50,40,60.5,90,30,Jowar,10:26:26 NPK
Red,65,50,40,60.5,90,30,Jowar,10:26:26 NPK
Red,70,50,40,60.5,90,30,Jowar,10:26:26 NPK
Red,75,50,40,60.5,90,30,Jowar,10:26:26 NPK
Red,80,50,40,60.5,90,30,Jowar,10:26:26 NPK
Red,60,55,45,70,80,25,Jowar,10:26:26 NPK
Red,65,55,45,70,80,25,Jowar,10:26:26 NPK
Red,70,55,45,70,80,25,Jowar,10:26:26 NPK
Red,75,55,45,70,80,25,Jowar,10:26:26 NPK
Red,80,55,45,70,80,25,Jowar,10:26:26 NPK
Red,60,60,50,70.5,90,30,Jowar,10:26:26 NPK
Red,65,60,50,70.5,90,30,Jowar,10:26:26 NPK
Red,70,60,50,70.5,90,30,Jowar,10:26:26 NPK
Red,75,60,50,70.5,90,30,Jowar,10:26:26 NPK
Red,80,60,50,70.5,90,30,Jowar,10:26:26 NPK
Red,60,40,60,60,80,25,Jowar,Urea
Red,65,40,60,60,80,25,Jowar,Urea
Red,70,40,60,60,80,25,Jowar,Urea
Red,75,40,60,60,80,25,Jowar,Urea
Red,80,40,60,60,80,25,Jowar,Urea
Red,60,45,40,60.5,90,30,Jowar,Urea
Red,65,45,40,60.5,90,30,Jowar,Urea
Red,70,45,40,60.5,90,30,Jowar,Urea
Red,75,45,40,60.5,90,30,Jowar,Urea
Red,80,45,40,60.5,90,30,Jowar,Urea
Red,60,50,45,70,80,25,Jowar,Urea
Red,65,50,45,70,80,25,Jowar,Urea
Red,70,50,45,70,80,25,Jowar,Urea
Red,75,50,45,70,80,25,Jowar,Urea
Red,80,50,45,70,80,25,Jowar,Urea
Red,60,55,50,70.5,90,30,Jowar,Urea
Red,65,55,50,70.5,90,30,Jowar,Urea
Red,70,55,50,70.5,90,30,Jowar,Urea
Red,75,55,50,70.5,90,30,Jowar,Urea
Red,80,55,50,70.5,90,30,Jowar,Urea
Red,60,60,45,60,80,25,Jowar,Urea
Red,65,60,45,60,80,25,Jowar,Urea
Red,70,60,45,60,80,25,Jowar,Urea
Red,75,60,45,60,80,25,Jowar,Urea
Red,80,60,45,60,80,25,Jowar,Urea
Sandy,20,40,20,60,80,25,Groundnut,Chilated Micronutrient
Sandy,25,40,20,60,80,25,Groundnut,Chilated Micronutrient
Sandy,30,40,20,60,80,25,Groundnut,Chilated Micronutrient
Sandy,20,45,25,60.5,90,30,Groundnut,Chilated Micronutrient
Sandy,25,45,25,60.5,90,30,Groundnut,Chilated Micronutrient
Sandy,30,45,25,60.5,90,30,Groundnut,Chilated Micronutrient
Sandy,20,50,30,70,80,25,Groundnut,Chilated Micronutrient
Sandy,25,50,30,70,80,25,Groundnut,Chilated Micronutrient
Sandy,30,50,30,70,80,25,Groundnut,Chilated Micronutrient
Sandy,20,40,25,60,90,30,Groundnut,SSP
Sandy,25,40,25,60,90,30,Groundnut,SSP
Sandy,30,40,25,60,90,30,Groundnut,SSP
Sandy,20,45,30,60.5,80,25,Groundnut,SSP
Sandy,25,45,30,60.5,80,25,Groundnut,SSP
Sandy,30,45,30,60.5,80,25,Groundnut,SSP
Sandy,20,50,20,70,90,30,Groundnut,SSP
Sandy,25,50,20,70,90,30,Groundnut,SSP
Sandy,30,50,20,70,90,30,Groundnut,SSP
Sandy,20,40,30,60,80,25,Groundnut,Chilated Micronutrient
Sandy,25,40,30,60,80,25,Groundnut,Chilated Micronutrient
Sandy,30,40,30,60,80,25,Groundnut,Chilated Micronutrient
Sandy,20,45,20,60.5,90,30,Groundnut,Chilated Micronutrient
Sandy,25,45,20,60.5,90,30,Groundnut,Chilated Micronutrient
Sandy,30,45,20,60.5,90,30,Groundnut,Chilated Micronutrient
Sandy,20,50,25,70,80,25,Groundnut,Chilated Micronutrient
Sandy,25,50,25,70,80,25,Groundnut,Chilated Micronutrient
Sandy,30,50,25,70,80,25,Groundnut,Chilated Micronutrient
Black,25,20,40,55,15,20,Turmeric,Urea
Black,30,20,40,55,15,20,Turmeric,Urea
Black,20,20,40,55,15,20,Turmeric,Urea
Black,30,25,45,60,16,25,Turmeric,Urea
Black,20,25,45,60,16,25,Turmeric,Urea
Black,25,25,45,60,16,25,Turmeric,Urea
Black,20,30,50,60.5,17,30,Turmeric,Urea
Black,25,30,50,60.5,17,30,Turmeric,Urea
